id,label,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145
F23,0,0.04,0.06,0.17,0.09,0.1,0.07,0.28,0.12,0.09,0.05,0.12,0.14,0.09,0.05,0.12,0.16,0.26,0.08,0.1,0.1,0.08,0.07,0,0.26,0.14,0.13,0.01,0.06,0.09,0.08,0.16,0.23,0.23,0.18,1,0.17,0.1,0.03,0.16,0.12,0.11,0.03,0.12,0.02,0.13,0.07,0.1,0.07,0.17,0.04,0.12,0.11,0.12,0.41,0.12,0.16,0.19,0.24,0.24,0.09,0.18,0.18,0.17,0.12,0.74,0.08,0.08,0.11,0.03,0.08,0.07,0.15,0.09,0.05,0.13,0.17,0.15,0.13,0.2,0.04,0.08,0.05,0.26,0.08,0.08,0.13,0.22,0.23,0.22,0.02,0.45,0.09,0.14,1,0.43,0.02,0.32,0.09,0.17,0.05,0.15,0.08,1,0.21,0.1,0.14,0.07,0.15,0.06,0.06,0.12,0.14,0.16,0.04,0.12,0.12,0.18,0.06,0.05,0.08,0.12,0.11,0.17,0.1,0.06,0.05,0.07,0.05,0.1,0.11,0.08,0.09,0.16,0.15,0.31,0.09,0.08,0.09,0.11,0.12,0.15,0.07,0.03,0.22,0.05
F24,0,0.04,0.04,0.08,0.07,0.1,0.09,0.19,0.13,0.14,0.09,0.15,0.08,0.17,0.16,0.26,0.05,0.09,0.05,0.13,0.07,0.07,0.04,0.06,0,0.06,0.13,0.19,0.11,0.1,0.12,0.07,0.18,0.18,0.08,0.07,0.05,0.08,0.08,0.11,0.06,0.05,0.06,0.05,0.09,0.17,0.16,0.08,0.03,0.79,0.04,0.05,0.33,0.11,1,0.16,0.02,0.11,0.05,0.28,0.08,0.13,0.07,0.07,0.05,1,0.04,0.11,0.09,0.04,0.11,0.04,0.18,0.04,0.04,0.11,0.04,0.14,0.09,0.13,0.06,0.11,0.08,0.19,0.13,0.06,0.08,0.22,1,0.12,0.04,0.07,0.03,0.05,1,1,0.1,0.14,0.06,0.08,0.02,0.09,0.05,0.13,0.05,0.07,0.06,0.09,0.08,0.05,0.1,0.07,0.03,0.02,0.02,0.06,0.04,0.05,0.07,0.08,0.03,0.04,0.05,0.15,0.2,0.08,0.05,0.06,0.02,0.1,0.06,0.02,0.02,0.04,0.03,0.05,0.06,0.03,0.03,0.04,0.15,0.08,0.04,0.03,0.02,0.02
F25,0,0.06,1,0.29,0.2,0.78,0.12,0.38,0.16,0.17,0.08,0.1,0.16,0.07,0.08,0.4,0.06,0.06,0.06,0.17,0.1,0.14,0.12,0.06,0.12,0,0.12,0.06,0.12,0.06,0.21,0.09,0.28,0.28,0.23,0.09,0.09,0.03,0.14,0.06,0.1,0.07,0.1,0.03,0.09,0.16,0.31,0.19,0.04,0.98,0.05,0.09,0.22,0.07,0.18,0.15,0.05,0.16,0.22,0.17,0.2,0.12,0.1,0.07,0.38,1,0.52,0.1,0.23,0.1,0.07,0.13,0.15,0.04,0.09,0.07,0.09,0.12,0.11,0.49,0.04,0.14,0.06,0.85,0.13,0.16,0.05,0.14,0.03,0.1,0.06,0.01,0.05,0.15,1,1,0.12,0.26,0.22,0.43,0.02,0.02,1,0.1,0.06,0.04,0.09,0.03,0.09,0.05,0.12,0.06,0.12,0.07,0.05,0.1,0.08,0.12,0.14,0.06,0.05,0.13,0.17,0.23,0.21,0.16,0.1,0.1,0.1,0.07,0.11,0.09,0.02,0.1,0.08,0.11,0.11,0.05,0.02,0.08,0.16,0.15,0.1,0.03,0.03,0.02
F26,0,0.02,0.05,0.18,0.11,0.11,0.37,0.24,0.02,0.37,0.12,0.19,0.29,0.23,0.32,0.61,0.12,0.37,0.07,0.08,0.13,0.08,0.09,0.06,0.25,0.13,0,0.12,0.12,0.07,0.28,0.18,0.33,0.33,0.13,0.03,0.15,0.04,0.11,0.15,0.16,0.14,0.07,0.09,0.18,1,0.58,0.21,0.03,0.72,0.14,0.26,0.4,0.21,0.09,0.16,0.08,0.12,0.2,0.16,0.15,0.43,0.1,0.2,0.11,0.41,0.17,0.11,0.26,0.05,0.15,0.14,0.14,0.1,0.08,0.14,0.22,0.21,0.25,0.37,0.1,0.06,0.17,0.09,0.26,0.12,0.07,0.2,0.25,0.39,0.05,0.33,0.12,0.07,0.14,0.14,0.22,0.13,0.43,0.16,0.13,0.14,0.11,1,0.47,0.14,0.12,0.08,0.15,0.35,0.12,0.29,0.17,0.06,0.16,0.16,0.16,0.19,0.17,0.11,0.08,0.1,0.11,0.17,0.14,0.07,0.05,0.28,0.22,0.1,0.2,0.1,0.24,0.36,0.08,0.25,0.18,0.33,0.23,0.28,0.1,0.14,0.14,0.07,0.08,0.17
F27,0,0.19,0.1,0.08,0.12,0.83,0.28,0.82,0.27,0.34,0.12,0.07,1,0.13,0.08,1,1,0.24,0.21,0.32,0.18,0.04,0.14,0.01,0.44,0.07,0.15,0,0.43,0.21,0.37,1,0.73,0.73,0.38,0.05,0.22,0.32,0.03,1,1,0.06,0.14,0.41,0.14,0.11,0.54,0.17,0.09,0.27,0.15,0.36,0.29,0.21,0.21,0.18,0.21,0.11,0.1,0.17,0.06,0.17,0.28,1,1,0.21,0.24,0.19,1,0.05,0.18,0.2,0.64,0,0.22,0.1,0.15,0.81,0.15,0.22,0.05,0.39,0.44,0.19,0.57,0.09,0.15,0.39,0.11,0.22,0.12,0.01,0.18,0.22,1,0.35,0.03,0.17,0.3,0.89,0.1,1,1,0.2,1,0.72,0.56,1,0.21,1,0.43,0.22,0.54,0.08,0.29,1,0.13,0.24,0.4,0.25,0.09,0.16,0.34,0.27,0.24,0.13,0.17,0.12,0.45,0.12,0.19,0.09,0.09,0.21,0.04,0.18,0.12,0.17,0.18,0.23,0.4,0.36,0.39,0.14,0.36,0.24
F28,0,0.15,0.06,0.12,0.13,0.5,0.18,0.13,0.11,0.05,0.06,0.05,0.06,0.06,0.12,0.16,0.11,0.08,0.18,0.08,0.09,0.09,0.05,0.03,0.21,0.13,0.12,0.36,0,0.08,0.2,0.1,0.1,0.1,0.15,0.13,0.12,0.09,0.24,0.23,0.05,0.12,0.03,0.12,0.04,0.16,0.1,0.11,0.05,0.12,0.05,0.12,0.29,0.16,0.44,0.22,0.07,0.05,0.2,0.14,0.1,0.15,0.14,0.06,0.12,0.44,0.07,0.16,0.11,0.04,0.12,0.07,0.1,0.08,0.08,0.07,0.12,0.05,0.11,0.3,0.06,0.16,0.06,0.12,0.18,0.1,0.12,0.12,0.24,0.11,0.06,0.27,0.07,0.18,0.5,0.13,0.12,0.14,0.06,0.11,0.05,0.55,0.11,0.09,0.17,0.06,0.05,0.06,0.03,0.04,0,0.06,0.08,0.03,0.03,0.05,0.09,0.08,0.05,0.09,0.05,0.05,0.08,0.07,0.07,0.03,0.04,0.08,0.05,0.16,0.13,0.06,0.04,0.1,0.07,0.06,0.05,0.05,0.07,0.05,0.14,0.08,0.08,0.01,0.09,0.03
F29,0,0.05,0.11,0.16,0.15,0.13,0.06,0.17,0.12,0.06,0.06,0.15,0.07,0.11,0.11,0.1,0.08,0.13,0.08,0.53,0.16,0.05,0.05,0.05,0.2,0.07,0.07,0.18,0.09,0,0.35,0.14,0.19,0.19,0.15,0.14,0.07,0.06,0.04,0.08,0.09,0.11,0.03,0.12,0.05,0.14,0.32,0.11,0.04,0.25,0.12,0.1,0.25,0.04,0.16,0.13,0.19,0.09,0.12,0.08,0.07,0.18,0.12,0.17,0.04,0.47,0.13,0.05,0.06,0.05,0.17,0.02,0.32,0.09,0.04,0.04,0.17,0.02,0.09,0.1,0.02,0.07,0.04,0.18,0.39,0.15,0.09,0.05,1,0.15,0.04,0.1,0.07,0.18,1,0.07,0.04,0.22,0.08,0.08,0.03,0.09,0.08,1,0.24,0.05,0.48,0.1,0.07,0.06,0.09,0.25,0.07,0.09,0.02,0.09,0.12,0.1,0.13,0.05,0.08,0.11,0.26,0.13,0.21,0.08,0.18,0.13,0.1,0.1,0.19,0.06,0.07,0.12,0.39,0.11,0.1,0.07,0.11,0.03,0.08,0.1,0.12,0.02,0.17,0.04
F30,0,0.25,0.07,0.37,0.13,0.11,0.42,0.3,0.16,0.05,0.04,0.03,0.07,0.11,0.08,0.45,0.05,0.29,0.16,0.09,0.05,0.1,0.07,0.03,0.22,0.21,0.25,0.28,0.18,0.3,0,0.21,0.12,0.12,0.09,0.06,0.09,0.12,0.07,0.7,0.12,0.36,0.05,0.2,0.06,0.16,0.22,0.19,0.17,0.17,0.05,0.25,0.17,0.21,0.17,0.17,0.27,0.09,0.09,0.25,0.08,0.36,0.16,0.42,0.06,0.25,0.04,0.28,0.17,0.05,0.11,0.05,0.27,0.1,0.08,0.08,0.08,0.13,0.2,0.2,0.08,0.12,0.19,0.08,0.07,0.06,0.23,0.68,0.22,0.67,0.09,0.24,0.05,0.23,0.48,0.09,0.18,0.1,0.06,0.13,0.14,0.09,0.19,0.06,0.33,0.19,0.2,0.16,0.12,0.21,0.18,0.16,0.08,0.06,0.05,0.12,0.11,0.17,0.12,0.08,0.07,0.04,0.05,0.13,0.04,0.04,0.05,0.11,0.12,0.21,0.11,0.08,0.06,0.15,0.17,0.19,0.14,0.09,0.11,0.06,0.24,0.13,0.11,0.08,0.11,0.05
F31,0,0.09,1,0.33,0.09,0.1,0.07,0.1,0.16,0.07,0.1,0.18,0.08,0.04,0.05,0.09,0.04,0.15,0.08,0.12,0.14,0.17,0.05,0.06,0.1,0.08,0.14,0.67,0.08,0.1,0.19,0,0.21,0.21,0.16,0.12,0.08,0.23,0.03,0.19,0.07,0.09,0.06,0.05,0.08,1,0.22,0.29,0.04,0.21,0.08,0.1,0.26,0.05,0.29,0.24,0,0.06,0.27,0.1,0.23,0.07,0.09,0.04,0.05,0,0.05,0.25,0.24,0.04,0.09,0.05,0.12,0.04,0.06,0.07,1,0.09,0.33,0.34,0.05,0.11,0.05,0.12,0.32,0.13,0.25,0.26,0.14,0.07,0.03,0.11,0.08,0.08,0.07,0.14,0.08,0.44,0.09,0.06,0.03,0.28,0.09,1,0.09,0.2,0.07,0.11,0.1,0.05,0.08,0.05,0.04,0.05,0.01,0.07,0.07,0.07,0.08,0.08,0.08,0.04,0.19,0.19,0.31,0.05,0.06,0.06,0,0.04,0.19,0.07,0.02,0.07,0.02,0.09,0.05,0.03,0.13,0.04,0.2,0.06,0.17,0.02,0.05,0.04
F32,0,0.22,0.03,0.11,0.15,0.1,0.16,0.12,0.08,0.04,0.06,0.08,0.07,0.07,0.14,0.16,0.11,0.11,0.15,0.09,0.06,0.06,0.07,0.07,0.22,0.19,0.2,0.38,0.06,0.11,0.08,0.16,0,0,0.1,0.14,0.06,0.07,0.12,0.29,0.05,0.19,0.04,0.08,0.04,0.11,0.16,0.15,0.07,0.09,0.04,0.12,0.16,0.1,0.19,0.21,0.07,0.08,0.26,0.09,0.09,0.23,0.17,0.12,0.14,0.15,0.06,0.13,0.13,0.03,0.12,0.06,0.21,0.08,0.1,0.06,0.06,0.06,0.27,0.17,0.03,0.2,0.06,0.09,0.18,0.06,0.1,0.17,0.26,0.15,0.14,0.3,0.06,0.26,0.31,0.08,0.15,0.28,0.04,0.1,0.05,0.26,0.11,0.16,0.24,0.08,0.24,0.08,0.08,0.06,0.06,0.1,0.04,0.08,0.04,0.04,0.09,0.17,0.07,0.04,0.05,0.05,0.07,0.08,0.04,0.05,0.04,0.06,0.1,0.11,0.19,0.07,0.06,0.09,0.12,0.12,0.14,0.09,0.07,0.06,0.12,0.08,0.1,0.02,0.06,0.03
F33,0,0.22,0.03,0.11,0.15,0.1,0.16,0.12,0.08,0.04,0.06,0.08,0.07,0.07,0.14,0.16,0.11,0.11,0.15,0.09,0.06,0.06,0.07,0.07,0.22,0.19,0.2,0.38,0.06,0.11,0.08,0.16,0,0,0.1,0.14,0.06,0.07,0.12,0.29,0.05,0.19,0.04,0.08,0.04,0.11,0.16,0.15,0.07,0.09,0.04,0.12,0.16,0.1,0.19,0.21,0.07,0.08,0.26,0.09,0.09,0.23,0.17,0.12,0.14,0.15,0.06,0.13,0.13,0.03,0.12,0.06,0.21,0.08,0.1,0.06,0.06,0.06,0.27,0.17,0.03,0.2,0.06,0.09,0.18,0.06,0.1,0.17,0.26,0.15,0.14,0.3,0.06,0.26,0.31,0.08,0.15,0.28,0.04,0.1,0.05,0.26,0.11,0.16,0.24,0.08,0.24,0.08,0.08,0.06,0.06,0.1,0.04,0.08,0.04,0.04,0.09,0.17,0.07,0.04,0.05,0.05,0.07,0.08,0.04,0.05,0.04,0.06,0.1,0.11,0.19,0.07,0.06,0.09,0.12,0.12,0.14,0.09,0.07,0.06,0.12,0.08,0.1,0.02,0.06,0.03
F34,0,0.05,0.02,0.08,0.05,0.06,0.06,0.23,0.09,0.05,0.06,0.13,0.06,0.18,0.06,0.23,0.06,0.15,0.1,0.12,0.09,0.05,0.05,0.05,0.09,0.16,0.08,0.2,0.1,0.09,0.06,0.12,0.1,0.1,0,0.05,0.08,0.07,0.05,0.16,0.07,0.13,0.06,0.2,0.05,0.14,0.7,0.13,0.09,0.13,0.07,0.16,0.16,0.11,0.19,0.07,0.24,0.08,0.07,0.1,0.08,0.13,0.16,0.22,0.1,0.09,0.06,0.14,0.18,0.03,0.1,0.05,0.16,0.06,0.08,0.06,0.05,0.16,0.1,0.13,0.02,0.1,0.1,0.1,0.17,0.08,0.11,0.2,0.09,0.25,0.08,0.08,0.08,0.09,0.28,0.13,0.23,0.16,0.04,0.1,0.08,0.03,0.08,0.1,0.79,0.08,0.23,0.13,0.24,0.13,0.1,0.05,0.05,0.05,0.06,0.07,0.11,0.12,0.08,0.03,0.05,0.07,0.08,0.09,0.04,0.06,0.04,0.26,0.22,0.09,0.06,0.1,0.08,0.12,0.13,0.09,0.14,0.06,0.06,0.05,0.08,0.09,0.1,0.03,0.13,0.03
F35,0,0.44,0.02,0.15,0.03,0.11,0.38,0.31,0.2,1,0.36,0.22,0.05,0.09,0.08,0.15,0.12,0.4,0.19,0.15,0.34,0.17,0.25,1,0.28,0.21,0.07,0.08,0.27,0.28,0.14,0.31,0.47,0.47,0.18,0,0.2,0.12,0.1,0.8,0.39,0.17,0.08,0.41,0.12,0.11,1,0.19,0.11,0.38,0.33,0.3,0.28,1,1,0.64,1,0.24,0.23,0.22,0.06,0.72,0,1,0.12,1,0.21,0.1,0.2,0.1,0.67,0.03,0.13,0.1,0.25,0.08,0.1,0.11,0.16,0.53,0.09,0.21,0.38,0.53,0.16,0.17,0.11,0.3,0.19,0.43,0.18,0.09,0.22,0.57,1,1,0.28,0.02,0.11,0.56,0.08,0.13,0.47,0.03,1,0.31,1,0.61,0.17,1,0.27,0.14,0.23,0.12,0.07,0.38,0.28,0.59,0.13,0.66,0.14,0.18,0.64,0.66,0.77,0.09,0.19,0.19,0.18,0.06,0.07,0.22,0.08,0.23,1,0.18,0.17,0.09,0.22,0.33,0.23,0.42,0.62,0.2,0.07,0.24
F36,0,0.33,0.06,0.21,0.09,0.06,0.08,0.19,0.34,0.14,0.06,0.11,0.17,0.13,0.2,0.15,0.03,0.6,0.14,0.13,0.17,0.14,0.09,0.1,0.13,0.12,0.18,0.22,0.14,0.08,0.12,0.12,0.12,0.12,0.14,0.11,0,0.26,0.05,0.28,0.07,0.27,0.07,0.12,0.11,0.28,0.43,0.08,0.08,0.51,0.07,0.08,0.27,0.15,0.06,0.09,0.08,0.09,0.06,0.02,0.82,0.06,0.1,0.25,0.1,0.12,0.04,0.11,0.11,0.06,0.17,0.05,0.19,0.1,0.2,0.13,0.06,0.12,0.1,0.19,0.09,0.26,0.27,0.24,0.05,0.1,0.13,0.16,1,0.11,0.04,0.08,0.05,0.11,1,0.08,0.1,0.21,0.05,0.04,0.14,0.61,0.16,1,0.26,0.21,0.94,0.11,0.13,0.29,0.14,0.12,0.04,0.08,0.06,0.07,0.1,0.24,0.18,0.05,0.08,0.08,0.18,0.13,0.18,0.08,0.11,0.19,0.2,0.15,0.18,0.08,0.08,0.23,0.08,0.06,0.22,0.08,0.16,0.09,0.23,0.19,0.16,0.07,0.11,0.05
F37,0,0.01,0.05,0.25,1,0.17,0.13,0.29,0.52,0.2,0.12,0.32,0.2,1,0.14,0.13,0.02,0.15,0.04,0.12,0.2,0.29,0.24,0.07,0.26,0.06,0.07,0.44,0.15,0.1,0.22,0.47,0.19,0.19,0.19,0.09,0.36,0,0.03,0.25,0.12,0.12,0.11,0.17,0.08,0.37,0.38,0.31,0.09,0.27,0,0.09,0.26,0.07,1,0.14,0.07,0.5,0.58,0.15,0.55,1,0.31,0,0,0.15,0.25,0.2,0.27,0.09,0.4,0.2,1,0.07,0.2,0.15,1,0.09,0.31,0.26,0.1,1,0.14,0.48,1,0.36,0.13,0.34,0.28,0.21,0.05,0.39,0.23,0.15,0.29,1,0.33,1,0.09,0.16,0.03,0.13,0.04,0.08,0.15,0.06,0.05,0.12,0.18,0.18,0.15,0.08,0.13,0.08,0.08,0.13,0.31,0.13,0.13,0.1,0.19,1,0.42,0.53,0.13,0.15,0.01,0.04,0.09,0.41,0.12,0.12,0.05,0.14,1,0.07,0.31,0.09,0.26,0.19,0.45,0.29,0.32,0.05,0.06,0.15
F38,0,0.15,0.07,0.21,0.08,0.08,0.12,0.45,0.82,0.41,0.07,0.7,0.11,0.09,0.03,0.07,1,0.13,0.08,0.07,0.25,0.08,0.02,0.03,0.39,0.36,0.28,0.06,0.59,0.09,0.2,0.08,0.46,0.46,0.19,0.11,0.11,0.05,0,0.25,0.83,0.31,0.07,0.35,0.08,0.13,0.25,0.23,0.15,0.78,0.03,0.18,0.26,0.07,0.43,0.14,1,0.25,0.32,0.31,0.05,0.11,1,0.05,0.14,1,0.1,0.16,0.45,0.07,0.23,0.05,0.16,0.29,0.19,0.1,0.1,0.13,0.15,0.29,0.02,0.44,0.22,0.65,0.13,0.12,0.14,0.21,0.36,1,0.05,1,0.4,0.26,1,1,0.08,1,0.21,0.1,0.26,0.13,0.11,0.14,0.17,1,0.62,0.1,0.29,0.12,0.59,1,0.08,0.14,0.12,0.83,0.29,0.29,0.18,0.12,0.07,0.14,0.16,0.39,0.69,0.17,0.09,0.46,0.09,0.08,0.3,0.19,0.28,0.14,0.08,1,1,1,0.95,0.26,0.26,0.72,0.2,0.08,0.5,1
F39,0,0.22,0.13,0.17,0.17,0.1,0.09,0.31,0.09,0.13,0.62,0.55,0.09,0.17,0.1,0.21,0.07,0.18,0.12,0.14,0.13,0.14,0.08,0.07,0.22,0.06,0.15,1,0.23,0.07,0.77,0.24,0.46,0.46,0.25,0.38,0.24,0.15,0.1,0,0.07,0.2,0.09,0.09,0.06,0.06,0.11,0.19,0.1,0.54,0.09,0.14,0.53,0.21,0,0.18,0.15,0.2,0.19,0.11,0.25,0.61,0.15,0.09,0.1,1,0.3,0.21,0.87,0.1,0.23,0.06,0.29,0.06,0.05,0.06,0.05,0.21,0.11,0.83,0.05,0.33,0.09,0.64,0.14,0.81,0.01,0.21,0.08,1,0.12,0.13,0.08,0.25,0.5,1,0.03,0.21,0.13,0.2,0.02,0.12,0.21,1,0.14,0.09,0.23,0.07,0.18,0.07,0.23,0.05,0.2,0.06,0.06,0.07,0.16,0.12,0.18,0.15,0.11,0.22,0.24,0.67,0.27,0.13,0.08,0.17,0.12,0.2,0.12,0.1,0.08,0.26,0.22,0.14,0.17,0.07,0.1,0.11,0.19,0.18,0.29,0.03,0.18,0.04
F40,0,0.25,0.03,0.17,0.1,0.12,0.06,0.13,0.07,0.05,0.11,0.1,0.06,0.19,0.1,0.15,0.04,0.08,0.03,0.12,0.08,0.07,0.05,0.07,0.14,0.13,0.19,1,0.05,0.1,0.16,0.1,0.09,0.09,0.14,0.22,0.07,0.09,0.4,0.09,0,0.19,0.03,0.05,0.04,0.18,0.2,0.13,0.05,0.15,0.04,0.08,0.31,0.08,0.14,0.13,0.04,0.06,0.11,0.12,0.18,0.14,0.12,0.05,0.12,0.09,0.06,0.13,0.12,0.06,0.15,0.06,0.12,0.05,0.06,0.07,0.08,0.15,0.08,0.09,0.06,0.19,0.07,0.08,0.21,0.1,0.11,0.22,0.1,0.16,0.08,0.08,0.03,0.08,0.15,0.15,0.21,0.09,0.04,0.1,0.02,0.31,0.04,0.06,0.06,0.04,0.11,0.05,0.09,0.03,0.05,0.04,0.03,0.04,0.02,0,0.07,0.06,0.05,0.05,0.04,0.03,0.04,0.09,0.06,0.04,0.04,0.04,0.05,0.07,0.08,0.02,0.04,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.13,0.07,0.07,0.02,0.05,0.02
F41,0,0.07,1,0.31,0.12,0.16,0.71,0.16,0.13,0.12,0.06,0.21,0.29,0.15,0.04,0.1,0.02,0.09,0.1,0.89,0.05,0.12,0.07,0.05,0.1,0.08,0.15,0.06,0.13,0.11,0.42,0.12,0.33,0.33,0.22,0.09,0.24,0.08,0.14,0.22,0.17,0,0.08,0.1,0.15,0.28,0.38,0.19,0.06,0.97,0.07,0.14,0.27,0.11,0.12,0.41,0,0.09,0.14,0.57,0.15,0.11,0.08,0.07,0.09,0.09,0.1,0.11,0.2,0.06,0.07,0.15,0.22,0.09,0.07,0.1,0.02,0.12,0.35,0.33,0.05,0.05,0.09,0.27,0.21,0.19,0.11,0.2,1,0.13,0.03,0.09,0.08,0.17,1,1,0.04,0.69,0.15,0.11,0.01,0.04,0.28,0.21,0,0.07,0,0.07,0.08,0.07,0.13,0.09,0.04,0.04,0.07,0.17,0.17,0.13,0.7,0.28,0.1,0.14,0.23,0.17,0.21,0.11,0.11,0.07,0.07,0.08,0.04,0.05,0.05,0.06,0.05,0.03,0.05,0.01,0.04,0.05,0.27,0.17,0.26,0.03,0.1,0.02
F42,0,0.15,0.07,0.34,0.19,0.16,0.12,0.23,0.09,0.07,0.11,0.09,0.07,0.03,0.05,0.12,1,0.74,0.14,0.11,0.07,0.13,0.14,0.03,0.31,0.27,0.17,0.29,0.06,0.08,0.14,0.17,0.15,0.15,0.23,0.09,0.13,0.15,0.07,0.22,0.05,0.18,0,0.21,0.02,0.23,0.1,0.38,0.05,0.09,0.04,0.24,0.13,0.13,0.19,0.31,0.22,0.09,0.11,0.2,0.14,0.22,0.25,0.16,0.06,0.13,0.08,0.14,0.07,0.06,0.08,0.06,0.16,0.09,0.04,0.08,0.14,0.09,0.14,0.25,0.06,0.08,0.04,0.14,0.22,0.08,0.22,0.24,1,0.33,0.05,0.36,0.08,0.14,0.09,0.06,0.05,0.22,0.07,0.1,0.1,0.11,0.19,0.21,0.38,0.09,0.23,0.18,0.14,0.11,0.06,0.16,0.09,0.09,0.04,0.05,0.1,0.14,0.07,0.05,0.08,0.14,0.1,0.1,0.06,0.05,0.05,0.05,0.21,0.12,0.15,0.08,0.11,0.08,0.15,0.46,0.1,0.14,0.1,0.05,0.08,0.06,0.09,0.01,0.23,0.04
F43,0,1,0.03,0.18,0.16,0.12,0.06,0.09,0.12,0.12,0.1,0.09,0.07,0.08,0.18,0.23,0.04,0.08,0.06,0.15,0.07,0.1,0.03,0.06,0.11,0.04,0.1,0.39,0.14,0.12,0.25,0.07,0.15,0.15,0.36,0.22,0.11,0.12,0.16,0.11,0.05,0.1,0.1,0,0.06,0.12,0.27,0.19,0.31,0.63,0.02,0.09,0.11,0.07,0.21,0.16,0.03,0.14,0.17,0.07,0.12,0.15,0.13,0.02,0.46,0.26,0.09,0.16,0.25,0.05,0.24,0.12,0.09,0.06,0.03,0.27,0.02,0.38,0.14,0.24,0.05,0.1,0.08,0.32,0.16,0.1,0.05,0.3,0.39,0.14,0.08,0.15,0.07,0.11,0.43,0.12,0.22,0.25,0.13,0.16,0.02,0.13,0.19,0.34,0.02,0.07,0.07,0.02,0.07,0.03,0.14,0.06,0.05,0.05,0.04,0.05,0.07,0.08,0.03,0.1,0.03,0.05,0.12,0.13,0.63,0.07,0.19,0.04,0.03,0.06,0.08,0.03,0.03,0.09,0.07,0.05,0.02,0.02,0.06,0.05,0.21,0.09,0.04,0.03,0.03,0.03
F44,0,0.04,0.27,0.12,0.08,0.12,0.09,0.18,0.09,0.07,0.05,0.2,0.06,0.05,0.13,0.18,0.14,0.18,0.12,0.13,0.1,0.18,0.12,0.03,0.45,0.24,0.48,0.29,0.1,0.12,0.17,0.26,0.16,0.16,0.2,0.15,0.23,0.13,0.08,0.15,0.08,0.37,0.02,0.13,0,0.13,0.1,0.15,0.08,0.11,0.06,0.22,0.13,0.29,0.1,0.2,0.34,0.13,0.15,0.17,0.17,0.18,0.12,0.26,0.08,0.21,0.07,0.09,0.11,0.03,0.1,0.05,0.19,0.14,0.09,0.08,0.1,0.19,0.2,0.19,0.04,0.1,0.05,0.19,0.18,0.07,0.25,0.23,0.39,0.34,0.05,0.37,0.15,0.18,0.35,0.11,0.11,0.35,0.05,0.15,1,1,0.17,0.36,0.26,0.09,0.37,0.14,0.32,0.09,0.1,0.29,0.09,0.1,0.06,0.08,0.14,0.33,0.06,0.04,0.08,0.07,0.08,0.07,0.03,0.07,0.04,0.06,0.73,0.15,0.19,0.11,0.12,0.17,0.08,0.29,0.08,0.2,0.19,0.06,0.14,0.14,0.06,0.03,0.21,0.06
F45,0,0.44,0.06,0.1,0.06,0.32,0.03,0.17,0.12,0.12,0.12,0.08,0.09,0.15,0.12,0.17,0.11,0.07,0.2,0.06,0.12,0.06,0.1,0.06,0.34,0.17,1,0.09,0.16,0.13,0.18,1,0.17,0.17,0.22,0.05,0.24,0.22,0.05,0.06,0.15,0.27,0.1,0.11,0.05,0,0.24,0.1,0.18,0.35,0.09,0.1,0.16,0.07,0.18,0.22,1,0.18,0.62,0.22,0.02,0.21,0.31,0.12,0.09,0.07,0.16,0.19,0.07,0.02,0.1,0.08,0.11,0.08,0.08,0.05,0.02,0.03,0.09,0.25,0.05,0.23,0.11,0.98,0.09,0.04,0.05,0.22,0.15,0.1,0.09,0.39,0.04,0.09,1,0.08,0.03,0.18,0.07,0.13,0.04,0.2,0.22,0.1,0.08,0.12,0.31,0.25,0.02,0.1,0.16,0.53,0.14,0.07,0.09,0.15,0.28,0.06,0.05,0.24,0.05,0.04,0.23,0.1,0.07,0.16,0.12,0.3,0.04,0.17,0.19,0.2,0.05,0.07,0.1,0.55,0.21,0.21,0.47,0.11,0.39,0.19,0.16,0.05,0.12,0.09
