id,label,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145
src/main/java/Dataset/TF/F (3)/Fact or Fiction can a virus actually damage PC hardware.txt,0,0.91,0.42,0.18,0.32,0.46,0.48,0.37,0.43,0.35,0.48,0.34,0.58,0.24,0.35,0.74,0.27,0.81,0.36,0.48,0.21,0.33,0,0.45,0.49,0.59,1,0.27,0.6,0.52,0.22,0.5,0.27,0.27,0.45,0.39,0.42,0.5,0.65,0.42,0.29,0.47,0.29,0.6,0.81,0.95,0.62,0.32,0.53,0.3,0.51,0.49,0.44,0.47,0.63,0.43,1,0.36,0.45,0.58,0.73,0.53,0.56,0.59,0.53,0.61,0.3,0.64,0.79,0.51,0.26,0.46,0.55,0.63,0.77,0.4,0.26,0.5,0.63,0.53,0.45,0.55,0.22,0.44,0.66,0.32,0.59,0.35,0.28,0.67,0.39,0.56,0.61,0.29,0.45,0.42,0.32,0.45,0.39,0.62,0.8,0.5,0.36,0.55,0.66,0.54,0.48,0.38,0.73,0.58,0.6,0.36,0.41,0.61,0.36,0.29,0.41,0.64,0.47,0.48,0.26,0.53,0.36,0.34,0.43,0.45,0.33,0.6,0.48,0.57,0.26,0.51,0.81,0.45,0.59,0.72,0.34,0.3,0.72,0.49,0.54,0.26,0.31,0.52,0.43,0.49
src/main/java/Dataset/TF/F (3)/Fingers and eyes at MWC 2017.txt,0,0.44,0.45,0.15,0.36,0.26,0.46,0.25,0.39,0.23,0.2,0.31,0.27,0.24,0.23,0.34,0.46,0.51,0.25,0.46,0.25,0.38,0.31,0,0.44,0.37,0.56,0.2,0.42,0.27,0.19,0.21,0.2,0.2,0.33,0.29,0.31,0.35,0.28,0.3,0.24,0.33,0.22,0.32,0.4,0.84,0.22,0.3,0.33,0.21,0.34,0.43,0.44,0.24,0.67,0.47,0.5,0.38,0.41,0.36,0.51,0.48,0.45,0.33,0.51,0.43,0.26,0.51,0.49,0.26,0.34,0.29,0.32,0.28,0.42,0.36,0.38,0.49,0.35,0.32,0.31,0.38,0.18,0.37,0.25,0.19,0.32,0.39,0.25,0.68,0.42,0.35,0.49,0.33,0.47,0.33,0.33,0.47,0.26,0.34,0.32,0.22,0.23,0.34,0.36,0.36,0.32,0.28,0.51,0.43,0.42,0.48,0.51,0.32,0.24,0.24,0.28,0.29,0.27,0.21,0.19,0.43,0.3,0.24,0.36,0.27,0.23,0.3,0.4,0.48,0.27,0.37,0.57,0.26,0.47,0.48,0.34,0.22,0.49,0.46,0.43,0.22,0.25,0.28,0.23,0.3
src/main/java/Dataset/TF/F (3)/How Kaspersky Internet Security protects from ransomware.txt,0,0.39,0.65,0.28,0.62,0.48,0.62,0.31,0.43,0.49,0.6,0.41,0.49,0.32,0.32,0.51,0.58,0.4,0.35,0.43,0.4,0.36,0.42,0.56,0,0.25,0.48,0.16,0.26,0.34,0.38,0.4,0.36,0.36,0.42,0.53,0.49,0.2,0.66,0.38,0.43,0.44,0.34,0.49,0.55,0.5,0.38,0.42,0.74,0.59,0.33,0.3,0.68,0.19,0.64,0.47,0.49,0.58,0.43,0.57,0.41,0.48,0.33,0.33,0.65,0.51,0.78,0.51,0.5,0.73,0.58,0.32,0.47,0.67,0.56,0.46,0.24,0.48,0.62,0.4,0.52,0.5,0.26,0.47,0.66,0.38,0.54,0.39,0.24,0.36,0.48,0.54,0.32,0.34,0.26,0.38,0.66,0.43,0.13,0.59,0.19,0.42,0.29,0.42,0.48,0.47,0.61,0.4,0.37,0.51,0.26,0.36,0.23,0.22,0.36,0.43,0.34,0.24,0.32,0.31,0.17,0.58,0.26,0.34,0.45,0.46,0.27,0.43,0.65,0.36,0.26,0.47,0.68,0.46,0.38,0.84,0.53,0.45,0.65,0.66,0.67,0.5,0.26,0.62,0.5,0.65
src/main/java/Dataset/TF/F (3)/How to explore the Internet safely on your iPad and iPhone.txt,0,0.32,0.78,0.58,0.78,0.17,0.55,0.72,0.74,0.99,0.84,1,0.45,0.59,1,0.52,0.15,0.43,0.44,0.44,0.83,0.58,1,0.92,0.49,0,0.59,0.05,0.77,0.65,0.4,0.61,0.48,0.48,0.92,0.86,0.35,0.33,0.19,0.28,0.36,0.27,0.6,0.72,0.51,0.6,0.59,0.41,1,0.83,0.57,0.87,0.51,1,0.95,0.39,0.67,0.69,0.59,0.88,0.61,0.78,0.53,0.4,0.41,0.51,0.44,0.62,0.86,0.38,0.68,0.62,0.43,0.7,0.94,0.9,0.2,0.69,0.89,0.67,0.26,0.74,0.44,0.29,0.32,0.23,0.5,1,0.15,0.99,0.57,0.9,0.3,1,0.39,1,0.94,0.27,1,1,1,0.44,1,0.31,0.75,0.45,0.32,0.37,0.89,0.69,0.77,0.56,0.71,1,0.69,0.36,0.6,0.45,0.86,0.68,0.42,1,0.79,0.71,1,0.52,0.88,1,0.53,0.93,0.3,1,0.81,0.86,0.3,0.75,0.7,1,0.65,0.79,1,1,0.55,0.55,0.52,1
src/main/java/Dataset/TF/F (3)/How to remove CoinVault ransomware and restore your files.txt,0,0.44,0.5,0.18,0.41,0.37,0.32,0.29,0.41,0.59,0.85,0.61,0.63,0.4,0.42,0.56,0.47,0.27,0.53,0.33,0.39,0.46,0.77,0.63,0.43,0.27,0,0.13,0.61,0.53,0.4,0.42,0.31,0.31,0.31,0.38,0.27,0.2,0.44,0.27,0.46,0.19,0.43,0.47,0.57,0.52,0.67,0.27,0.57,0.65,0.3,0.5,0.37,0.28,0.51,0.46,0.53,0.54,0.53,0.53,0.43,0.47,0.6,0.51,0.7,0.67,0.55,0.56,0.66,0.35,0.36,0.36,0.48,0.81,0.54,0.68,0.38,0.38,0.4,0.31,0.38,0.5,0.34,0.7,0.53,0.42,0.44,0.47,0.33,0.67,0.83,0.45,0.35,0.53,0.37,0.41,0.39,0.47,0.46,0.48,0.4,0.2,0.37,0.3,0.24,0.47,0.37,0.38,0.4,0.51,0.61,0.36,0.61,0.48,0.28,0.46,0.44,0.28,0.46,0.47,0.31,0.57,0.41,0.39,0.38,0.3,0.3,0.39,0.37,0.42,0.16,0.6,0.6,0.5,0.67,0.41,0.39,0.43,0.48,0.87,0.51,0.39,0.3,0.46,0.37,0.47
src/main/java/Dataset/TF/F (3)/International Tinfoil Hat Day 2017.txt,0,0.36,0.51,0.22,0.37,0.3,0.35,0.47,0.41,0.66,0.5,0.29,0.41,0.23,0.44,0.2,0.21,0.52,0.29,0.26,0.31,0.33,0.39,0.43,0.27,0.05,0.26,0,0.35,0.33,0.46,0.24,0.26,0.26,0.39,0.54,0.45,0.2,0.21,0.23,0.38,0.17,0.27,0.19,0.51,0.43,0.54,0.17,0.52,0.46,0.29,0.6,0.54,0.32,0.73,0.37,0.41,0.51,0.59,0.46,0.23,0.46,0.5,0.27,0.27,0.39,0.32,0.34,0.51,0.29,0.32,0.41,0.36,0.65,0.9,0.43,0.21,0.5,0.46,0.56,0.35,0.49,0.32,0.51,0.62,0.34,0.4,0.31,0.08,0.61,0.53,0.41,0.3,0.8,0.38,0.62,0.75,0.52,0.36,0.24,0.37,0.29,0.37,0.14,0.44,0.48,0.11,0.32,0.41,0.34,0.35,0.44,0.46,0.32,0.38,0.38,0.31,0.33,0.35,0.25,0.48,0.26,0.34,0.48,0.24,0.38,0.55,0.51,0.4,0.53,0.33,0.53,0.46,0.43,0.14,0.45,0.57,0.47,0.49,0.48,0.68,0.87,0.48,0.39,0.34,0.34
src/main/java/Dataset/TF/F (3)/Is your PC a part of a botnet_ Check it!.txt,0,0.26,0.38,0.14,0.41,0.4,0.85,0.26,0.28,0.44,0.3,0.3,0.5,0.28,0.21,0.34,0.5,0.37,0.22,0.37,0.31,0.37,0.45,0.46,0.23,0.34,0.59,0.17,0,0.36,0.25,0.24,0.19,0.19,0.44,0.41,0.4,0.24,0.19,0.43,0.36,0.4,0.25,0.39,0.57,0.41,0.38,0.51,0.42,0.35,0.25,0.44,0.76,0.26,0.54,0.54,0.33,0.74,0.66,0.54,0.43,0.48,0.35,0.33,0.22,0.18,0.4,0.55,0.36,0.47,0.46,0.34,0.37,0.42,0.41,0.25,0.22,0.38,0.67,0.33,0.36,0.62,0.19,0.34,0.77,0.28,0.44,0.36,0.35,0.36,0.52,0.42,0.36,0.38,0.35,0.39,0.3,0.33,0.2,0.34,0.28,0.35,0.15,0.23,0.36,0.25,0.38,0.23,0.3,0.53,0,0.34,0.26,0.36,0.35,0.36,0.35,0.35,0.38,0.21,0.18,0.25,0.39,0.3,0.33,0.3,0.21,0.37,0.29,0.47,0.36,0.3,0.46,0.37,0.33,0.56,0.33,0.25,0.78,0.44,0.54,0.3,0.28,0.38,0.2,0.43
src/main/java/Dataset/TF/F (3)/It’s tax scam time.txt,0,0.23,0.31,0.19,0.35,0.37,0.62,0.36,0.4,0.56,0.51,0.31,0.36,0.36,0.37,0.38,0.2,0.39,0.21,0.36,0.34,0.36,0.4,0.3,0.3,0.29,0.53,0.17,0.37,0,0.3,0.42,0.31,0.31,0.27,0.38,0.4,0.29,0.26,0.37,0.31,0.22,0.31,0.35,0.36,0.46,0.39,0.42,0.44,0.32,0.39,0.42,0.53,0.27,0.59,0.31,0.44,0.22,0.39,0.56,0.37,0.36,0.45,0.21,0.46,0.23,0.34,0.35,0.59,0.5,0.33,0.31,0.34,0.59,0.53,0.4,0.28,0.45,0.58,0.57,0.31,0.39,0.18,0.44,0.5,0.17,0.41,0.43,0.25,0.44,1,0.38,0.47,0.35,0.32,0.35,0.43,0.27,0.26,0.4,0.36,0.22,0.25,0.33,0.62,0.28,0.36,0.29,0.43,0.43,0.37,0.48,0.28,0.35,0.28,0.31,0.25,0.45,0.32,0.18,0.29,0.4,0.32,0.39,0.34,0.33,0.24,0.57,0.41,0.4,0.24,0.44,0.53,0.43,0.37,0.44,0.31,0.28,0.57,0.57,0.47,0.39,0.31,0.38,0.26,0.48
src/main/java/Dataset/TF/F (3)/Keeping blockchain on track while the hype fades.txt,0,0.41,0.73,0.11,0.34,0.24,0.59,0.37,0.34,0.22,0.39,0.26,0.45,0.27,0.18,0.71,0.38,0.43,0.34,0.28,0.19,0.39,0.28,0.35,0.54,0.3,0.65,0.38,0.42,0.49,0,0.34,0.15,0.15,0.32,0.3,0.42,0.46,0.25,0.59,0.28,0.34,0.2,0.57,0.45,0.64,0.42,0.47,0.38,0.19,0.39,0.42,0.28,0.32,0.57,0.25,0.42,0.39,0.27,0.47,0.35,0.57,0.65,0.44,0.61,0.53,0.25,0.73,0.58,0.31,0.4,0.46,0.34,0.39,0.54,0.27,0.33,0.67,0.62,0.42,0.2,0.5,0.19,0.47,0.49,0.28,0.34,0.49,0.6,0.7,0.64,0.75,0.53,0.37,0.75,0.57,0.44,0.41,0.33,0.44,0.45,0.6,0.28,0.3,0.52,0.53,0.3,0.37,0.59,0.5,0.42,0.49,0.35,0.61,0.36,0.28,0.34,0.34,0.69,0.26,0.2,0.55,0.27,0.23,0.47,0.23,0.23,0.58,0.39,0.41,0.23,0.4,0.64,0.33,0.38,0.48,0.26,0.28,0.99,0.52,0.44,0.21,0.21,0.39,0.38,0.41
src/main/java/Dataset/TF/F (3)/Legal malware and cyber-mercenaries.txt,0,0.22,0.41,0.15,0.23,0.39,0.65,0.28,0.49,0.33,0.46,0.22,0.51,0.28,0.21,0.36,0.17,0.31,0.26,0.2,0.25,0.34,0.5,0.31,0.46,0.36,0.54,0.17,0.33,0.55,0.28,0,0.23,0.23,0.46,0.31,0.33,0.37,0.27,0.48,0.25,0.3,0.24,0.39,0.66,0.65,0.45,0.35,0.29,0.23,0.41,0.49,0.41,0.24,0.45,0.24,0.56,0.35,0.41,0.44,0.51,0.39,0.22,0.32,0.42,0.35,0.39,0.39,0.44,0.23,0.38,0.42,0.21,0.33,0.35,0.23,0.24,0.45,0.6,0.45,0.29,0.25,0.15,0.32,0.41,0.23,0.33,0.45,0.31,0.36,0.76,0.48,0.19,0.4,0.69,0.31,0.21,0.47,0.2,0.44,0.57,0.09,0.3,0.19,0.26,0.27,0.34,0.36,0.57,0.23,0.33,0.52,0.46,0.54,0.35,0.25,0.32,0.4,0.43,0.54,0.29,0.41,0.37,0.32,0.38,0.23,0.39,0.37,0.33,0.46,0.33,0.46,0.63,0.3,0.48,0.15,0.33,0.21,0.51,0.53,0.41,0.25,0.24,0.3,0.59,0.53
src/main/java/Dataset/TF/F (3)/My Precious Data- Digital clutter and its dangers.txt,0,0.5,0.56,0.12,0.44,0.4,0.61,0.26,0.39,0.18,0.45,0.21,0.7,0.3,0.32,0.62,0.52,0.41,0.46,0.64,0.17,0.36,0.42,0.44,0.64,0.43,0.62,0.27,0.4,0.61,0.18,0.35,0,0,0.37,0.29,0.19,0.53,0.45,0.41,0.28,0.68,0.19,0.52,0.65,0.78,0.47,0.62,0.39,0.2,0.37,0.53,0.39,0.32,0.5,0.39,0.51,0.58,0.27,0.37,0.44,0.55,0.7,0.71,0.67,0.56,0.24,0.6,0.85,0.35,0.56,0.43,0.55,0.29,0.56,0.31,0.43,0.7,0.4,0.41,0.24,0.69,0.22,0.52,0.54,0.4,0.29,0.49,0.74,0.67,0.77,0.47,0.53,0.44,0.6,0.8,0.7,0.58,0.26,0.53,0.43,0.54,0.21,0.35,0.48,0.45,0.34,0.42,0.59,0.77,0.4,0.39,0.44,0.62,0.35,0.28,0.54,0.34,0.44,0.33,0.23,0.56,0.23,0.18,0.45,0.16,0.21,0.47,0.51,0.33,0.29,0.31,0.58,0.31,0.69,0.68,0.35,0.22,0.89,0.74,0.49,0.19,0.19,0.28,0.47,0.68
src/main/java/Dataset/TF/F (3)/My Precious Data_ Digital clutter and its dangers.txt,0,0.5,0.56,0.12,0.44,0.4,0.61,0.26,0.39,0.18,0.45,0.21,0.7,0.3,0.32,0.62,0.52,0.41,0.46,0.64,0.17,0.36,0.42,0.44,0.64,0.43,0.62,0.27,0.4,0.61,0.18,0.35,0,0,0.37,0.29,0.19,0.53,0.45,0.41,0.28,0.68,0.19,0.52,0.65,0.78,0.47,0.62,0.39,0.2,0.37,0.53,0.39,0.32,0.5,0.39,0.51,0.58,0.27,0.37,0.44,0.55,0.7,0.71,0.67,0.56,0.24,0.6,0.85,0.35,0.56,0.43,0.55,0.29,0.56,0.31,0.43,0.7,0.4,0.41,0.24,0.69,0.22,0.52,0.54,0.4,0.29,0.49,0.74,0.67,0.77,0.47,0.53,0.44,0.6,0.8,0.7,0.58,0.26,0.53,0.43,0.54,0.21,0.35,0.48,0.45,0.34,0.42,0.59,0.77,0.4,0.39,0.44,0.62,0.35,0.28,0.54,0.34,0.44,0.33,0.23,0.56,0.23,0.18,0.45,0.16,0.21,0.47,0.51,0.33,0.29,0.31,0.58,0.31,0.69,0.68,0.35,0.22,0.89,0.74,0.49,0.19,0.19,0.28,0.47,0.68
src/main/java/Dataset/TF/F (3)/No More Ransom saves the day.txt,0,0.34,0.26,0.19,0.26,0.37,0.67,0.25,0.36,0.32,0.34,0.37,0.4,0.26,0.29,0.3,0.51,0.37,0.36,0.35,0.2,0.29,0.34,0.37,0.37,0.42,0.31,0.2,0.45,0.27,0.2,0.35,0.18,0.18,0,0.22,0.45,0.38,0.46,0.4,0.35,0.18,0.23,0.32,0.39,0.55,0.46,0.25,0.38,0.3,0.32,0.31,0.42,0.33,0.75,0.41,0.67,0.44,0.42,0.38,0.56,0.56,0.44,0.35,0.38,0.34,0.43,0.53,0.47,0.34,0.25,0.25,0.4,0.44,0.38,0.34,0.34,0.5,0.47,0.38,0.29,0.34,0.17,0.3,0.4,0.22,0.39,0.31,0.35,0.35,0.65,0.37,0.45,0.3,0.2,0.48,0.5,0.24,0.24,0.35,0.37,0.43,0.18,0.3,0.57,0.4,0.36,0.26,0.41,0.55,0.45,0.51,0.37,0.49,0.25,0.35,0.26,0.38,0.47,0.21,0.2,0.33,0.33,0.23,0.43,0.2,0.19,0.57,0.37,0.48,0.35,0.54,0.65,0.34,0.44,0.51,0.34,0.26,0.54,0.51,0.44,0.23,0.25,0.27,0.4,0.46
src/main/java/Dataset/TF/F (3)/The Antarctic Biennale_ Cybersecurity meets science and art.txt,0,0.42,0.47,0.17,0.25,0.39,0.61,0.23,0.49,0.36,0.36,0.22,0.42,0.23,0.31,0.5,0.45,0.4,0.44,0.23,0.29,0.38,0.36,0.39,0.57,0.47,0.46,0.34,0.51,0.47,0.22,0.29,0.17,0.17,0.26,0,0.35,0.48,0.27,0.35,0.32,0.37,0.21,0.3,0.47,0.65,0.66,0.42,0.44,0.42,0.32,0.42,0.44,0.42,0.69,0.46,0.44,0.56,0.39,0.61,0.63,0.49,0.44,0.31,0.4,0.43,0.25,0.47,0.78,0.43,0.23,0.47,0.38,0.29,0.4,0.36,0.32,0.45,0.6,0.47,0.47,0.38,0.15,0.58,0.36,0.24,0.36,0.23,0.45,0.51,0.56,0.5,0.44,0.2,0.56,0.29,0.26,0.44,0.21,0.31,0.36,0.37,0.17,0.31,0.23,0.33,0.38,0.32,0.5,0.92,0.51,0.41,0.63,0.4,0.39,0.32,0.41,0.28,0.79,0.24,0.3,0.43,0.41,0.33,0.43,0.26,0.33,0.34,0.35,0.43,0.2,0.56,0.76,0.36,0.57,0.35,0.41,0.24,0.51,0.42,0.52,0.34,0.24,0.4,0.48,0.61
src/main/java/Dataset/TF/F (3)/The secret life of apps.txt,0,0.52,0.37,0.14,0.33,0.2,0.29,0.33,0.24,0.51,0.45,0.33,0.45,0.24,0.44,0.47,0.43,0.38,0.34,0.45,0.29,0.26,0.41,0.44,0.56,0.2,0.35,0.3,0.52,0.51,0.33,0.32,0.12,0.12,0.58,0.37,0,0.26,0.29,0.34,0.41,0.38,0.43,0.64,0.78,0.76,0.56,0.28,0.43,0.57,0.47,0.37,0.39,0.46,0.31,0.33,0.47,0.44,0.32,0.53,0.68,0.48,0.26,1,0.65,0.32,0.32,0.45,0.9,0.34,0.32,0.56,0.34,0.43,0.42,0.38,0.37,0.31,0.47,0.46,0.35,0.43,0.31,0.45,0.17,0.27,0.18,0.55,0.28,0.92,0.67,0.45,0.29,0.2,0.55,0.27,0.36,0.37,0.43,0.49,0.5,0.32,0.5,0.39,0.48,0.48,0.35,0.3,0.88,0.3,0.52,0.37,0.59,0.88,0.41,0.41,0.41,0.51,0.54,0.45,0.27,0.7,0.47,0.37,0.58,0.33,0.33,0.65,0.45,0.56,0.29,0.63,0.82,0.4,0.57,0.41,0.43,0.49,0.36,1,0.46,0.43,0.32,0.39,0.75,0.7
src/main/java/Dataset/TF/F (3)/Tip of the week_ Browser extension features.txt,0,0.68,0.56,0.24,0.62,0.34,0.46,0.37,0.37,0.98,0.72,0.5,0.37,0.37,0.45,0.45,0.35,0.47,0.5,0.47,0.44,0.61,0.67,0.68,0.32,0.26,0.36,0.18,0.43,0.51,0.49,0.49,0.46,0.46,0.67,0.69,0.36,0,0.47,0.34,0.5,0.36,0.42,0.47,0.77,0.33,0.59,0.38,0.57,0.79,0.4,0.31,0.5,0.23,0.38,0.51,0.55,0.23,0.68,0.57,0.64,0.13,0.73,0.46,0.78,0.47,0.39,0.77,0.7,0.59,0.35,0.35,0.68,0.73,0.78,0.56,0.31,0.25,0.35,0.75,0.36,0.77,0.32,1,0.62,0.56,0.51,0.64,0.24,0.77,0.42,0.51,0.25,0.34,0.25,0.49,0.42,0.41,0.4,0.45,0.41,0.45,0.29,0.49,0.41,0.66,0.46,0.3,0.56,0.44,0.43,0.29,0.46,0.63,0.35,0.5,0.49,0.32,0.69,0.52,0.3,0.74,0.41,0.42,0.31,0.58,0.51,0.55,0.61,0.63,0.33,0.37,0.67,0.45,0.55,0.44,0.59,0.44,0.34,0.68,0.59,0.79,0.48,0.45,0.47,0.5
src/main/java/Dataset/TF/F (3)/Too many passwords Try our Password Manager for iOS.txt,0,0.2,0.59,0.12,0.37,0.3,1,0.47,0.44,0.56,0.43,0.39,0.55,0.26,0.26,0.33,0.53,0.38,0.31,0.24,0.39,0.33,0.61,0.38,0.72,0.1,0.54,0.13,0.24,0.32,0.19,0.25,0.28,0.28,0.58,0.28,0.28,0.33,0,0.37,0.55,0.29,0.36,0.42,0.6,0.4,0.33,0.49,0.31,0.53,0.54,0.84,0.5,0.33,0.6,0.27,0.47,0.74,0.39,0.62,0.45,0.44,0.33,0.23,0.53,0.13,0.31,0.53,0.51,0.34,0.35,0.66,0.2,0.38,0.51,0.38,0.19,0.35,0.69,0.46,0.3,0.39,0.19,0.58,0.48,0.19,0.53,0.57,0.11,0.57,0.72,0.61,0.34,0.52,0.42,0.46,0.36,0.37,0.34,0.29,0.46,0.27,0.13,0.19,0.4,0.22,0.39,0.33,0.53,0.52,0.24,0.93,0.63,0.58,0.38,0.55,0.41,0.39,0.42,0.17,0.25,0.65,0.52,0.34,0.67,0.31,0.18,0.44,0.36,0.56,0.39,0.51,0.65,0.41,0.45,0.38,0.41,0.58,0.69,0.5,0.65,0.42,0.38,0.5,0.33,0.41
src/main/java/Dataset/TF/F (3)/Watching the World Cup or Downloading Nasty Adware_.txt,0,0.59,0.74,0.25,0.65,0.39,0.5,0.57,0.41,0.74,0.69,0.49,0.55,0.53,0.57,0.59,0.37,0.61,0.51,0.28,0.47,0.63,0.49,0.5,0.5,0.19,0.4,0.18,0.66,0.56,0.54,0.55,0.3,0.3,0.61,0.44,0.4,0.29,0.45,0,0.68,0.53,0.51,0.35,0.28,0.73,0.51,0.31,0.41,0.74,0.75,0.44,0.44,0.43,0.58,0.19,0.79,0.76,0.46,0.64,0.21,0.81,0.58,0.56,0.25,0.34,0.53,0.67,0.5,0.6,0.72,0.78,0.42,0.54,0.29,0.92,0.22,0.25,0.64,0.49,0.75,0.6,0.36,0.79,0.73,0.5,0.54,0.4,0.15,0.53,0.67,1,0.49,0.12,0.28,0.54,0.53,0.4,0.43,0.29,0.48,0.19,0.3,0.36,0.54,0.85,0.56,0.25,0.48,0.89,0.66,0.6,0.61,0.38,0.34,0.68,0.84,0.68,0.53,0.42,0.48,0.45,0.6,0.47,0.22,0.36,0.31,0.49,0.77,0.88,0.38,0.56,0.42,1,0.22,0.49,0.52,0.58,0.72,0.6,0.74,0.49,0.6,0.55,0.38,0.59
src/main/java/Dataset/TF/F (3)/What are exploits and why they are so scary_.txt,0,0.9,0.49,0.17,0.47,0.55,0.38,0.35,0.37,0.38,0.45,0.33,0.55,0.29,0.37,0.33,0.59,0.31,0.31,0.6,0.17,0.39,0.3,0.38,0.53,0.23,0.64,0.27,0.52,0.43,0.24,0.26,0.19,0.19,0.49,0.36,0.44,0.39,0.62,0.62,0,0.42,0.19,0.46,0.43,0.61,0.51,0.37,0.52,0.24,0.21,0.59,0.36,0.3,0.48,0.41,0.32,0.34,0.35,0.37,0.51,0.41,0.69,0.36,0.69,0.54,0.33,0.79,0.46,0.45,0.43,0.43,0.59,0.24,0.63,0.46,0.64,0.37,0.49,0.25,0.31,0.46,0.2,0.22,0.76,0.27,0.42,0.42,0.35,0.47,0.72,0.26,0.38,0.36,0.73,0.47,0.56,0.8,0.36,0.46,0.42,0.36,0.2,0.26,0.39,0.33,0.23,0.27,0.49,0.41,0.52,0.22,0.29,0.36,0.25,0,0.3,0.2,0.33,0.36,0.19,0.45,0.18,0.27,0.53,0.29,0.29,0.38,0.5,0.43,0.31,0.3,0.58,0.32,0.52,0.49,0.28,0.22,0.67,0.59,0.45,0.16,0.25,0.24,0.36,0.44
src/main/java/Dataset/TF/F (3)/Why you should NOT pay ransom to malware creators.txt,0,0.41,0.49,0.12,0.28,0.49,0.59,0.57,0.43,0.74,0.58,0.56,0.4,0.33,0.47,0.29,0.11,0.15,0.41,0.35,0.28,0.29,0.48,0.5,0.52,0.16,0.26,0.12,0.55,0.29,0.29,0.31,0.46,0.46,0.25,0.41,0.4,0.28,0.32,0.48,0.41,0,0.31,0.31,0.45,0.61,0.54,0.21,0.49,0.56,0.49,0.55,0.57,0.39,0.55,0.17,0.43,0.45,0.72,0.38,0.36,0.47,0.39,0.35,0.51,0.45,0.51,0.44,0.86,0.34,0.6,0.36,0.57,0.61,0.6,0.34,0.47,0.39,0.48,0.41,0.19,0.4,0.23,0.44,0.36,0.47,0.38,0.6,0.16,0.71,0.63,0.46,0.2,0.45,0.29,0.66,0.38,0.6,0.35,0.5,0.63,0.2,0.26,0.36,0.26,0.18,0.33,0.28,0.3,0.42,0.55,0.6,0.43,0.38,0.27,0.41,0.23,0.53,0.54,0.3,0.37,0.33,0.5,0.42,0.26,0.53,0.43,0.44,0.39,0.7,0.3,0.64,0.4,0.58,0.34,0.35,0.51,0.36,0.48,0.43,0.48,0.61,0.41,0.42,0.37,0.34
src/main/java/Dataset/TF/F (4)/Deceive in order to detect.txt,0,0.43,0.55,0.14,0.35,0.41,0.47,0.22,0.44,0.23,0.39,0.22,0.78,0.31,0.31,0.49,0.69,0.32,0.4,0.58,0.14,0.44,0.36,0.41,0.49,0.45,0.7,0.23,0.43,0.51,0.2,0.3,0.16,0.16,0.39,0.29,0.56,0.4,0.49,0.56,0.22,0.38,0,0.49,0.48,0.46,0.27,0.55,0.32,0.19,0.2,0.37,0.42,0.2,0.44,0.31,0.4,0.43,0.42,0.38,0.53,0.56,0.47,0.29,0.67,0.36,0.31,0.54,0.38,0.36,0.4,0.31,0.48,0.36,0.41,0.3,0.45,0.34,0.49,0.38,0.23,0.48,0.16,0.4,0.55,0.35,0.53,0.38,0.61,0.5,0.62,0.47,0.55,0.25,0.57,0.47,0.49,0.65,0.15,0.33,0.3,0.47,0.25,0.31,0.37,0.28,0.29,0.27,0.38,0.55,0.43,0.44,0.32,0.42,0.22,0.22,0.41,0.23,0.44,0.36,0.18,0.36,0.18,0.19,0.35,0.22,0.23,0.3,0.52,0.31,0.26,0.24,0.55,0.25,0.46,0.55,0.17,0.15,0.5,0.33,0.34,0.17,0.12,0.25,0.36,0.41
src/main/java/Dataset/TF/F (4)/Dissecting Malware.txt,0,0.35,0.52,0.22,0.33,0.25,0.78,0.33,0.31,0.41,0.29,0.32,0.49,0.25,0.24,0.37,0.31,0.51,0.38,0.17,0.36,0.38,0.41,0.32,0.39,0.29,0.42,0.09,0.36,0.31,0.31,0.27,0.23,0.23,0.29,0.22,0.45,0.24,0.31,0.21,0.3,0.21,0.26,0,0.42,0.3,0.37,0.26,0.48,0.33,0.31,0.37,0.42,0.18,0.65,0.2,0.53,0.49,0.41,0.38,0.29,0.71,0.28,0.2,0.28,0.35,0.31,0.53,0.69,0.49,0.19,0.45,0.34,0.41,0.52,0.37,0.16,0.34,0.43,0.36,0.35,0.31,0.18,0.51,0.52,0.21,0.37,0.26,0.2,0.48,0.65,0.42,0.31,0.28,0.28,0.4,0.3,0.41,0.3,0.16,0.18,0.15,0.24,0.24,0.54,0.55,0.34,0.28,0.44,0.45,0.36,0.45,0.35,0.38,0.35,0.3,0.38,0.28,0.42,0.23,0.3,0.34,0.22,0.24,0.33,0.29,0.25,0.47,0.27,0.41,0.34,0.43,0.48,0.4,0.2,0.31,0.32,0.29,0.5,0.35,0.45,0.24,0.34,0.33,0.47,0.39
