src/main/java/Dataset/TF/F_(3)/Fingers_and_eyes_at_MWC_2017.txt	0	0.11	0.19	0.08	0.05	0.03	0.09	0.2	0.13	0.14	0.15	0.14	0.22	0.11	0.06	0.06	0.07	0.28	0.14	0.1	0.05	0.34	0.04	0	0.13	0.08	0.16	0.05	0.06	0.05	0.05	0.06	0.18	0.18	0.24	0.16	0.15	0.11	0.05	0.14	0.15	0.06	0.06	0.07	0.05	0.1	0.09	0.14	0.1	0.05	0.03	0.2	0.13	0.1	0.1	0.09	0.1	0.06	0.1	0.12	0.14	0.26	0.11	0.24	0.1	1	0.11	0.1	0.03	0.08	0.07	0.14	0.1	0.07	0.05	0.09	0.23	0.05	0.11	0.13	0.05	0.12	0.11	0.08	0.11	0.03	0.09	0.05	0.1	0.07	0.03	0.25	0.08	0.06	0.21	0.1	0.04	0.09	0.04	0.05	0.07	0.16	0.26	0.09	0.06	0.07	0.06	0.08	0.15	0.11	0.06	0.19	0.1	0.1	0.08	0.15	0.11	0.14	0.04	0.08	0.18	0.04	0.07	0.08	0.15	0.1	0.04	0.04	0.07	0.11	0.06	0.06	0.08	0.08	0.15	0.17	0.09	0.04	0.08	0.13	0.06	0.11	0.14	0.01	0.18	0.12
src/main/java/Dataset/TF/F_(3)/How_Kaspersky_Internet_Security_protects_from_ransomware.txt	0	0.14	0.29	0.05	0.02	0.07	0.06	0.31	0.19	0.56	0.2	0.37	0.31	0.45	1	0.11	0.02	0.19	0.09	0.11	0.25	0.33	0.21	0.06	0	0.01	0.17	0	0.12	0.05	0.19	0.15	0.42	0.42	0.13	0.02	0.11	0.13	0.1	0.09	0.16	0.05	0.31	0.09	0.37	1	0.16	0.11	0.15	0.36	0.09	0.06	0.18	0.21	0.38	0.07	0.15	0.12	0.06	0.33	0.1	0.1	0.18	0.29	0.1	1	0.13	0.1	0.08	0.26	0.2	0.13	0.08	0.03	0.06	0.37	0.03	0.14	0.18	0.15	0.12	0.14	0.42	0.39	0.16	0.07	0.12	0.18	0.31	0.14	0.07	0.14	0.1	0.11	0.54	0.26	0.14	0.13	0.08	0.09	0.02	0.26	0.18	1	0.05	0.1	0.08	0.17	0.16	0.14	0.12	0.16	0.13	0.03	0.07	0.16	0.1	0.04	0.05	0.31	0.17	0.1	0.15	0.42	0.43	0.41	0.08	0.07	0.06	0.66	0.05	0.09	0.03	0.2	0.08	0.12	0.15	0.12	0.08	0.19	0.17	0.26	0.21	0.07	0.17	0.06
src/main/java/Dataset/TF/F_(3)/How_to_explore_the_Internet_safely_on_your_iPad_and_iPhone.txt	0	0.37	1	0.13	0.04	0.23	0.07	0.74	0.18	0.41	0.37	0.23	0.45	0.35	0.43	0.11	0.26	0.05	0.1	0.63	0.21	0.54	0.43	0.07	0.02	0	0.05	0.08	0.17	0.07	0.33	0.24	0.61	0.61	0.34	0.14	0.29	0.07	0.7	0.21	0.27	0.07	0.62	0.14	0.53	0.21	0.11	0.35	0.16	0.98	0.06	0.19	0.26	0.22	0.38	0.3	0.19	0.18	0.45	0.06	0.34	0.21	0.01	0.53	0.21	1	0.54	0.14	0.09	0.71	0.26	0.6	0.3	0.03	0.16	0.37	0.22	0.18	0.25	1	0.08	0.17	0.29	0.39	0.33	0.11	0.07	0.12	0.13	0.06	0.1	0.27	0.14	0.32	0.54	0.24	0.12	0.11	0.14	1	0.02	0.03	1	0.09	0	0.08	0.1	0.05	0.07	0.12	0.17	0.21	1	0.05	0.08	0.27	0.1	0.11	0.08	0.18	0.28	0.29	0.23	0.44	0.63	0.9	0.1	0.11	0.29	0.22	0.09	0.16	0.07	0.14	0.23	0.23	0.32	0.09	0.02	0.77	0.13	0.26	0.32	0.05	0.06	0.07
src/main/java/Dataset/TF/F_(3)/How_to_remove_CoinVault_ransomware_and_restore_your_files.txt	0	0.17	0.14	0.16	0.08	0.05	0.07	0.35	0.06	0.54	0.3	0.29	0.4	0.32	0.92	0.17	0.04	0.05	0.08	0.1	0.19	0.24	0.22	0.07	0.16	0.02	0	0.12	0.15	0.01	0.51	0.17	0.42	0.42	0.25	0.1	0.17	0.09	0.09	0.35	0.19	0.06	0.17	0.07	0.55	0.78	0.18	0.33	0.11	0.2	0.21	0.13	0.21	0.12	0.07	0.14	0.07	0.1	0.22	0.23	0.47	0.4	0.14	0.43	0.09	0.1	0.2	0.07	0.05	0.12	0.07	0.35	0.1	0.04	0.11	0.11	0.13	0.07	0.23	0.25	0.18	0.08	0.2	0.11	0.43	0.07	0.06	0.15	0.12	0.14	0.04	0.51	0.15	0.07	0.11	0.11	0.35	0.05	0.22	0.14	0.14	0.25	0.26	1	0.05	0.15	0.13	0.07	0.09	1	0.15	0.82	0.6	0.11	0.42	0.19	0.2	0.22	0.08	0.36	0.34	0.08	0.2	0.28	0.31	0.24	0.08	0.2	0.3	0.1	0.21	0.09	0.23	0.17	0.12	0.31	0.68	1	0.72	0.73	0.1	0.2	0.39	0.12	0.25	0.38
src/main/java/Dataset/TF/F_(3)/International_Tinfoil_Hat_Day_2017.txt	0	0.28	0.39	0.26	0.1	0.19	0.03	0.41	0.23	0.83	0.31	0.22	0.78	0.14	0.14	1	0.05	0.1	0.29	0.23	0.24	0.21	0.27	0.05	0	0.08	0.25	0	0.29	0.08	0.23	0.64	0.56	0.56	0.42	0.03	0.25	1	0.14	1	0.48	0.38	0.19	0.31	0.39	0.09	0.28	0.19	0.16	0.14	0.11	0.07	0.17	0.27	0.05	0.24	0.4	0.08	0.19	0.18	0.34	0.2	0.23	0.32	0.3	0.38	0.34	0.11	1	0.13	0.11	0.64	0.34	0.18	0.34	0.09	1	0.63	0.45	0.23	0.14	0.04	0.57	0.24	0.61	0.05	0.09	0.1	0.19	0.26	0.08	0.31	0.3	0.23	1	0.27	0.04	0.21	0.07	0.17	0.12	0.22	0.85	0.21	0.17	0.17	0.12	0.35	0.07	1	0.29	0.18	0.25	0.15	0.43	0.48	0.21	0.09	0.25	0.24	0.35	0.09	0.19	0.22	0.44	0.13	0.13	0.16	0.12	0.23	0.13	0.1	0.15	0.09	0.13	0.28	0.14	0.1	0.32	0.25	0.19	0.29	0.4	0.08	0.17	0.25
src/main/java/Dataset/TF/F_(3)/Is_your_PC_a_part_of_a_botnet__Check_it!.txt	0	0.16	0.23	0.08	0.06	0.05	0.1	0.13	0.15	0.09	0.22	0.11	0.11	0.13	0.07	0.05	0.12	0.06	0.17	0.08	0.09	0.21	0.09	0.02	0.09	0.07	0.13	0.12	0	0.05	0.1	0.14	0.13	0.13	0.17	0.07	0.14	0.07	0.1	0.09	0.12	0.06	0.06	0.14	0.11	0.12	0.06	0.15	0.08	0.06	0.04	0.11	0.16	0.14	0.14	0.07	0.09	0.04	0.12	0.12	0.12	0.25	0.11	0.16	0.08	0.38	0.13	0.09	0.03	0.08	0.07	0.09	0.04	0.06	0.05	0.05	0.1	0.04	0.07	0.16	0.06	0.13	0.19	0.1	0.12	0.04	0.09	0.03	0.1	0.06	0.04	0.16	0.1	0.07	0.11	0.11	0.05	0.05	0.03	0.05	0.08	0.34	0.15	0.02	0.04	0.07	0.05	0.04	0.03	0.11	0	0.1	0.09	0.03	0.09	0.12	0.13	0.1	0.04	0.11	0.26	0.05	0.1	0.09	0.12	0.08	0.04	0.06	0.12	0.14	0.09	0.06	0.05	0.08	0.14	0.13	0.1	0.06	0.12	0.12	0.05	0.13	0.16	0.01	0.2	0.08
src/main/java/Dataset/TF/F_(3)/It™s_tax_scam_time.txt	0	0.07	0	0.27	0.07	0.09	0.06	0.18	0.21	0.2	0.21	0.25	0.19	0.39	0.37	0.04	0.05	0.06	0.08	0.24	0.07	0.27	0.09	0.05	0.09	0.07	0.03	0.08	0.12	0	0.43	0.27	0.38	0.38	0.21	0.1	0.09	0.11	0.06	0.15	0.28	0.05	0.13	0.14	0.18	0.13	0.18	0.23	0.45	0.16	0.23	0.09	0.32	0.24	0.13	0.15	0.26	0.08	0.23	0.24	0.1	0.4	0.1	0.46	0.16	0.36	0.28	0.05	0.04	0.28	0.2	0.21	0.08	0.12	0.04	0.1	0.58	0.48	0.19	0.16	0.05	0.1	0.28	0.32	0.72	0.08	0.13	0.04	1	0.19	0.07	0.1	0.13	0.04	1	0.08	0.11	0.06	0.07	0.06	0.06	0.2	0.26	1	0.07	0.13	1	0.11	0.03	0.21	0.12	0.61	0.18	0.2	0.1	0.28	0.3	0.08	0.18	0.15	0.45	0.09	0.28	0.26	1	0.31	1	0.26	0.14	0.14	0.21	0.09	0.14	0.16	0.1	0.14	0.24	0.19	0.21	0.28	0.07	0.18	0.38	0.02	0.36	0.13
src/main/java/Dataset/TF/F_(3)/Keeping_blockchain_on_track_while_the_hype_fades.txt	0	0.29	0.23	0.26	0.07	0.04	0.47	0.2	0.2	0.09	0.11	0.1	0.12	0.17	0.1	0.12	0.03	0.14	0.07	0.06	0.08	0.21	0.05	0.02	0.12	0.1	0.35	0.08	0.08	0.15	0	0.1	0.12	0.12	0.19	0.1	0.15	0.1	0.14	0.18	0.15	0.09	0.09	0.11	0.18	0.11	0.2	0.2	0.15	0.05	0.05	0.16	0.23	0.16	0.09	0.09	0.14	0.05	0.09	0.12	0.11	0.3	0.08	0.33	0.08	0.3	0.08	0.17	0.05	0.07	0.08	0.11	0.1	0.05	0.06	0.08	0.12	0.1	0.19	0.09	0.08	0.14	0.3	0.08	0.05	0.03	0.13	0.15	0.29	0.11	0.08	0.15	0.05	0.14	0.19	0.07	0.07	0.06	0.03	0.05	0.12	0.07	0.33	0.06	0.06	0.13	0.09	0.15	0.08	0.29	0.08	0.17	0.09	0.07	0.09	0.15	0.11	0.14	0.07	0.1	0.16	0.03	0.07	0.09	0.11	0.07	0.06	0.07	0.1	0.14	0.09	0.09	0.07	0.07	0.11	0.19	0.19	0.07	0.1	0.12	0.14	0.12	0.12	0.04	0.31	0.15
src/main/java/Dataset/TF/F_(3)/Legal_malware_and_cyber-mercenaries.txt	0	0.24	0.85	0.23	0.05	0.03	0.1	0.19	0.3	0.12	0.27	0.34	0.17	0.11	0.16	0.04	0.04	0.85	0.13	0.11	0.11	0.36	0.07	0.03	0.16	0.13	0.2	0.36	0.19	0.16	0.18	0	0.24	0.24	0.26	0.13	0.1	0.23	0.02	0.33	0.18	0.1	0.17	0.12	0.19	0.85	0.16	0.4	0.13	0.07	0.05	0.09	0.12	0.25	0.08	0.11	0.21	0.1	0.14	0.14	0.25	0.35	0.06	0.41	0.1	0.02	0.2	0.17	0.03	0.23	0.2	0.16	0.12	0.06	0.13	0.09	0	0.06	0.16	0.15	0.13	0.18	0.11	0.08	0.42	0.08	0.22	0.09	0.08	0.15	0.14	0.24	0.14	0.07	0.06	0.08	0.11	0.11	0.08	0.03	0.11	0.45	0.45	0.33	0.08	0.3	0.11	0.19	0.16	0.22	0.19	0.16	0.12	0.09	0.17	0.18	0.25	0.2	0.08	0.1	0.21	0.02	0.21	0.21	0.36	0.19	0.04	0.05	0.67	0.05	0.13	0.18	0.19	0.09	0.24	0.26	0.29	0.2	0.31	0.25	0.1	0.1	0.26	0.03	0.43	0.13
src/main/java/Dataset/TF/F_(3)/My_Precious_Data-_Digital_clutter_and_its_dangers.txt	0	0.23	0.15	0.1	0.07	0.03	0.12	0.1	0.15	0.07	0.13	0.11	0.12	0.13	0.09	0.08	0.09	0.08	0.09	0.06	0.07	0.18	0.06	0.03	0.14	0.1	0.15	0.09	0.06	0.07	0.06	0.07	0	0	0.18	0.13	0.1	0.09	0.09	0.18	0.09	0.08	0.07	0.07	0.13	0.1	0.12	0.16	0.13	0.03	0.06	0.1	0.13	0.14	0.07	0.09	0.11	0.04	0.12	0.07	0.12	0.23	0.14	0.27	0.1	0.09	0.11	0.09	0.03	0.06	0.09	0.14	0.1	0.06	0.1	0.06	0.09	0.07	0.17	0.12	0.04	0.15	0.15	0.07	0.14	0.03	0.09	0.05	0.13	0.05	0.08	0.22	0.07	0.14	0.21	0.11	0.06	0.1	0.03	0.04	0.07	0.16	0.28	0.1	0.04	0.07	0.15	0.07	0.07	0.14	0.06	0.2	0.07	0.07	0.09	0.09	0.12	0.19	0.07	0.08	0.16	0.04	0.07	0.09	0.07	0.09	0.05	0.06	0.13	0.08	0.16	0.09	0.07	0.07	0.17	0.18	0.28	0.12	0.13	0.13	0.07	0.11	0.13	0.02	0.1	0.09
src/main/java/Dataset/TF/F_(3)/My_Precious_Data__Digital_clutter_and_its_dangers.txt	0	0.23	0.15	0.1	0.07	0.03	0.12	0.1	0.15	0.07	0.13	0.11	0.12	0.13	0.09	0.08	0.09	0.08	0.09	0.06	0.07	0.18	0.06	0.03	0.14	0.1	0.15	0.09	0.06	0.07	0.06	0.07	0	0	0.18	0.13	0.1	0.09	0.09	0.18	0.09	0.08	0.07	0.07	0.13	0.1	0.12	0.16	0.13	0.03	0.06	0.1	0.13	0.14	0.07	0.09	0.11	0.04	0.12	0.07	0.12	0.23	0.14	0.27	0.1	0.09	0.11	0.09	0.03	0.06	0.09	0.14	0.1	0.06	0.1	0.06	0.09	0.07	0.17	0.12	0.04	0.15	0.15	0.07	0.14	0.03	0.09	0.05	0.13	0.05	0.08	0.22	0.07	0.14	0.21	0.11	0.06	0.1	0.03	0.04	0.07	0.16	0.28	0.1	0.04	0.07	0.15	0.07	0.07	0.14	0.06	0.2	0.07	0.07	0.09	0.09	0.12	0.19	0.07	0.08	0.16	0.04	0.07	0.09	0.07	0.09	0.05	0.06	0.13	0.08	0.16	0.09	0.07	0.07	0.17	0.18	0.28	0.12	0.13	0.13	0.07	0.11	0.13	0.02	0.1	0.09
src/main/java/Dataset/TF/F_(3)/No_More_Ransom_saves_the_day.txt	0	0.18	0.13	0.06	0.03	0.03	0.03	0.15	0.14	0.12	0.17	0.17	0.14	0.19	0.06	0.08	0.03	0.05	0.06	0.04	0.08	0.12	0.06	0.03	0.03	0.05	0.07	0.06	0.06	0.03	0.08	0.06	0.15	0.15	0	0.03	0.07	0.06	0.06	0.1	0.11	0.04	0.08	0.12	0.12	0.07	0.12	0.13	0.12	0.06	0.1	0.06	0.13	0.07	0.03	0.04	0.09	0.04	0.06	0.1	0.07	0.07	0.06	0.13	0.03	0.08	0.09	0.08	0.05	0.11	0.09	0.08	0.11	0.04	0.03	0.05	0.06	0.07	0.09	0.07	0.04	0.08	0.16	0.09	0.13	0.05	0.06	0.05	0.03	0.09	0.04	0.04	0.05	0.05	0.07	0.15	0.05	0.05	0.03	0.03	0.06	0.04	0.12	0.09	0.06	0.05	0.1	0.05	0.06	0.12	0.06	0.05	0.05	0.03	0.06	0.11	0.07	0.08	0.06	0.06	0.2	0.03	0.07	0.09	0.15	0.08	0.03	0.09	0.1	0.06	0.04	0.11	0.06	0.05	0.11	0.08	0.23	0.09	0.07	0.07	0.04	0.11	0.15	0.02	0.05	0.09
src/main/java/Dataset/TF/F_(3)/The_Antarctic_Biennale__Cybersecurity_meets_science_and_art.txt	0	0.23	0.1	0.08	0.16	0.08	0.07	0.49	0.48	0.72	0.96	0.31	0.38	0.19	0.15	0.09	0.05	0.46	0.38	0.18	0.28	0.35	0.1	0.1	0.03	0.09	0.14	0.02	0.12	0.07	0.2	0.15	0.51	0.51	0.15	0	0.26	0.07	0.06	0.32	0.35	0.18	0.09	0.11	0.26	0.2	0.47	0.26	0.13	0.11	0.06	0.06	0.03	0.48	0.18	0.17	0.19	0.51	0.33	0.09	0.2	0.2	0.03	0.37	0.17	1	0.36	0.09	0.08	0.11	0.09	0.24	0.12	0.15	0.22	0.13	0.31	0.1	0.27	0.23	0.17	0.07	0.3	0.44	0.29	0.12	0.19	0.12	0.19	0.12	0.05	0.22	0.42	0.15	0.17	0.4	0.18	0.04	0.08	0.13	0.05	0.18	0.28	0.07	0.05	0.08	0.44	0.4	0.03	1	0.12	0.21	0.08	0.05	0.29	0.35	0.17	0.73	0.28	0.11	0.39	0.09	0.66	0.27	0.47	0.14	0.17	0.09	0.62	0.16	0.2	0.3	0.08	0.12	0.05	0.37	0.41	0.08	0.07	0.31	0.19	0.13	0.44	0.05	0.14	0.08
src/main/java/Dataset/TF/F_(3)/The_secret_life_of_apps.txt	0	0.06	0.16	0.1	0.05	0.02	0.12	0.14	0.13	0.22	0.18	0.27	0.18	0.17	0.13	0.04	0.01	0.11	0.09	0.15	0.13	0.36	0.1	0.03	0.05	0.07	0.09	0.06	0.08	0.02	0.11	0.04	0.14	0.14	0.13	0.09	0	0.17	0.02	0.15	0.16	0.03	0.15	0.09	0.17	0.08	0.22	0.12	0.1	0.19	0.1	0.06	0.09	0.1	0.02	0.05	0.09	0.07	0.06	0.1	0.58	0.3	0.29	0.29	0.07	0.07	0.09	0.11	0.05	0.08	0.11	0.13	0.1	0.05	0.08	0.11	0.03	0.08	0.09	0.15	0.08	0.16	0.32	0.19	0.07	0.05	0.22	0.06	0.02	0.08	0.06	0.05	0.07	0.04	0.13	0.07	0.09	0.06	0.04	0.03	0.12	0.41	0.12	1	0.03	0.19	0.19	0.11	0.07	0.24	0.08	0.14	0.07	0.09	0.08	0.16	0.1	0.17	0.09	0.11	0.29	0.04	0.15	0.13	0.21	0.19	0.03	0.11	0.08	0.11	0.09	0.08	0.1	0.22	0.08	0.09	0.28	0.29	0.22	0.16	0.14	0.19	0.19	0.03	0.17	0.13
src/main/java/Dataset/TF/F_(3)/Tip_of_the_week__Browser_extension_features.txt	0	0.04	0.22	0.15	0.35	0.1	0.08	0.32	0.34	0.27	0.37	0.56	0.77	0.96	0.18	0.07	0.03	0.07	0.06	0.17	0.22	0.49	0.19	0.06	0.14	0.04	0.1	0.54	0.09	0.06	0.17	0.22	0.3	0.3	0.24	0.06	0.39	0	0.04	0.06	0.25	0.15	0.26	0.11	0.31	0.32	0.26	0.38	0.22	0.1	0.15	0.12	0.43	0.36	0.4	0.18	0.23	0.15	0.3	0.21	0.27	0.17	0.09	0.27	0.34	0.13	0.26	0.15	0.06	0.1	0.28	0.32	0.19	0.09	0.14	0.09	0.47	0.1	0.45	0.24	0.06	0.11	0.29	0.38	0.61	0.17	0.06	0.11	0.2	0.08	0.01	0.37	0.28	0.21	0.31	0.38	0.09	0.73	0.07	0.17	0.05	0.59	0.48	0.04	0.05	0.06	0.1	0.12	0.07	0.15	0.09	0.3	0.14	0.02	0.14	0.25	0.21	0.1	0.14	0.11	0.62	0.48	0.26	0.35	0.31	0.17	0.03	0.06	0.14	0.37	0.29	0.2	0.06	0.13	0	0.23	0.19	0.09	0.14	0.19	0.11	0.27	0.4	0.02	0.07	0.13
src/main/java/Dataset/TF/F_(3)/Too_many_passwords_Try_our_Password_Manager_for_iOS.txt	0	0.07	0.31	0.08	0.06	0.05	0.11	0.26	0.4	0.8	0.18	0.52	0.21	0.25	0.23	0.17	0.04	0.05	0.15	0.1	0.1	0.28	0.05	0.04	0.16	0.55	0.15	0.12	0.19	0.05	0.35	0.03	0.41	0.41	0.32	0.07	0.06	0.06	0	0.4	0.47	0.14	0.16	0.14	0.33	0.1	0.57	0.12	0.16	0.22	0.08	0.46	0.21	0.14	0.33	0.34	0.66	0.18	0.23	0.4	0.15	0.17	0.23	0.33	0.2	0.26	0.09	0.12	0.24	0.17	0.06	0.25	0.04	0.17	0.12	0.09	0.19	0.05	0.18	0.19	0.05	0.81	0.24	0.69	0.07	0.08	0.12	0.07	0.21	0.53	0.07	0.3	0.15	0.15	0.06	0.7	0.27	0.09	0.1	0.06	0.13	1	0.28	0.15	0.04	0	0.04	0.07	0.06	0.19	0.19	0.46	0.11	0.07	0.14	0.47	0.29	0.04	0.15	0.18	0.24	0.06	0.13	0.43	0.48	0.29	0.08	0.15	0.08	0.11	0.13	0.16	0.12	0.06	0.08	0.37	1	1	0.27	0.31	0.12	1	0.3	0.03	1	0.36
src/main/java/Dataset/TF/F_(3)/Watching_the_World_Cup_or_Downloading_Nasty_Adware_.txt	0	0.11	0.08	0.08	0.1	0.07	0.11	0.21	0.18	0.16	0.84	0.32	0.28	0.27	0.07	0.04	0.11	0.12	0.05	0.18	0.03	0.38	0.12	0.04	0.05	0.06	0.23	0.32	0.07	0.05	0.17	0.19	0.35	0.35	0.24	0.15	0.2	0.04	0.16	0	0.19	0.11	0.14	0.1	0.29	0.24	0.11	0.46	0.16	0.19	0.09	0.25	0.4	0.16	0.15	0.12	0.08	0.18	0.14	0.08	0.25	0.08	0.14	0.2	0.07	1	0.17	0.14	0.08	0.24	0.14	0.11	0.04	0.11	0.06	0.07	0.07	0.13	0.13	0.1	0.05	0.13	0.19	0.32	0.25	0.14	0.04	0.1	0.15	0.17	0.03	0.15	0.17	0.14	0.22	0.35	0.08	0.11	0.04	0.07	0.04	0.19	0.14	0.13	0.03	0.07	0.12	0.04	0.15	0.18	0.07	0.15	0.1	0.04	0.11	0.19	0.18	0.03	0.13	0.16	0.44	0.14	0.29	0.23	0.28	0.23	0.09	0.09	0.16	0.16	0.16	0.05	0.04	0.2	0.15	0.16	0.41	0.03	0.13	0.17	0.06	0.22	0.2	0.02	0.18	0.11
src/main/java/Dataset/TF/F_(3)/What_are_exploits_and_why_they_are_so_scary_.txt	0	0.55	0.12	0.11	0.06	0.04	0.03	0.16	0.08	0.1	0.27	0.21	0.14	0.17	0.11	0.06	0.05	0.08	0.04	0.1	0.1	0.22	0.05	0.03	0.07	0.06	0.09	0.11	0.07	0.07	0.1	0.07	0.13	0.13	0.19	0.12	0.15	0.11	0.14	0.14	0	0.12	0.05	0.05	0.09	0.15	0.1	0.32	0.08	0.06	0.05	0.1	0.1	0.14	0.1	0.06	0.11	0.05	0.09	0.09	0.39	0.16	0.16	0.13	0.09	0.05	0.1	0.06	0.02	0.09	0.1	0.14	0.07	0.04	0.06	0.06	0.09	0.08	0.11	0.1	0.06	0.09	0.14	0.06	0.13	0.05	0.08	0.06	0.04	0.07	0.14	0.13	0.05	0.05	0.04	0.15	0.04	0.07	0.03	0.05	0.05	0.11	0.17	0.07	0.02	0.04	0.08	0.05	0.06	0.09	0.07	0.08	0.07	0.03	0.07	0	0.09	0.07	0.03	0.11	0.15	0.05	0.07	0.12	0.13	0.08	0.03	0.04	0.08	0.05	0.06	0.05	0.05	0.04	0.13	0.13	0.08	0.05	0.08	0.2	0.05	0.09	0.13	0.01	0.15	0.05
src/main/java/Dataset/TF/F_(3)/Why_you_should_NOT_pay_ransom_to_malware_creators.txt	0	0.37	1	0.26	0.21	0.03	1	0.91	0.2	0.53	0.3	0.48	0.49	0.5	0.97	0.11	0.02	0.24	0.36	0.94	0.07	0.23	0.28	0.06	0.09	0.07	0.12	0.38	0.16	0.06	0.28	0.18	0.45	0.45	0.32	0.27	0.14	0.28	0.17	0.35	0.52	0	0.39	0.26	0.96	0.41	0.23	0.26	0.17	1	0.09	1	0.42	0.16	0.04	0.01	0.56	0.2	0.1	0.57	0.2	0.26	0.14	0.53	0.06	1	0.38	0.14	0.04	0.48	0.08	0.18	0.11	0.08	0.08	0.18	0.05	0.17	0.18	0.82	0.11	0.13	0.62	0.37	0.3	0.14	0.09	0.1	0	0.11	0.03	0.06	0.23	0.15	0	0.95	0.12	0.14	1	0.06	0.02	1	1	0.19	1	1	0.23	0	0.06	0.61	0.16	0.59	0.38	0.11	1	0.52	0.3	1	0.39	1	0.5	1	0.27	0.52	0.46	1	0.13	0.09	1	1	0.03	0.16	0.28	0.47	0.47	0.21	1	0.12	0.29	0.23	0.21	0.53	1	0.05	1	0.43
src/main/java/Dataset/TF/F_(4)/Deceive_in_order_to_detect.txt	0	0.12	0.25	0.32	0.12	0.06	0.1	0.2	0.26	0.13	0.2	0.11	0.11	0.13	0.11	0.06	0.29	0.28	0.13	0.08	0.07	0.3	0.12	0.03	0.26	0.27	0.16	0.08	0.07	0.06	0.12	0.13	0.17	0.17	0.26	0.06	0.27	0.21	0.09	0.19	0.1	0.17	0	0.13	0.06	0.28	0.08	0.42	0.11	0.03	0.03	0.14	0.21	0.25	0.12	0.15	0.2	0.06	0.09	0.19	0.17	0.37	0.16	0.2	0.09	0.24	0.16	0.14	0.03	0.15	0.08	0.26	0.07	0.09	0.08	0.08	0.23	0.15	0.19	0.14	0.08	0.08	0.14	0.13	0.17	0.05	0.14	0.09	0.36	0.14	0.09	0.24	0.14	0.07	0.12	0.08	0.07	0.1	0.06	0.04	0.09	0.27	0.15	0.12	0.08	0.1	0.12	0.09	0.11	0.43	0.07	0.17	0.09	0.07	0.13	0.1	0.14	0.27	0.07	0.1	0.29	0.08	0.07	0.09	0.1	0.08	0.04	0.04	0.14	0.06	0.11	0.07	0.1	0.06	0.2	0.53	0.13	0.16	0.14	0.21	0.08	0.08	0.22	0.02	0.27	0.08
src/main/java/Dataset/TF/F_(4)/Dissecting_Malware.txt	0	0.3	0.13	0.08	0.08	0.05	0.04	0.11	0.16	0.14	0.16	0.19	0.19	0.2	0.18	0.08	0.02	0.18	0.05	0.09	0.09	0.23	0.04	0.02	0.06	0.05	0.05	0.11	0.13	0.05	0.12	0.08	0.16	0.16	0.31	0.06	0.14	0.07	0.06	0.12	0.07	0.09	0.11	0	0.13	0.3	0.17	0.15	0.14	0.08	0.07	0.12	0.08	0.14	0.08	0.1	0.12	0.15	0.12	0.09	0.18	0.19	0.09	0.22	0.14	0.34	0.16	0.09	0.04	0.09	0.18	0.15	0.05	0.05	0.08	0.12	0.07	0.17	0.17	0.15	0.08	0.07	0.15	0.15	0.21	0.07	0.07	0.09	0.14	0.06	0.04	0.27	0.13	0.05	0.12	0.22	0.08	0.07	0.03	0.06	0.03	0.15	0.27	0.07	0.02	0.05	0.08	0.04	0.13	0.08	0.13	0.13	0.07	0.04	0.11	0.07	0.09	0.12	0.06	0.08	0.19	0.1	0.1	0.2	0.35	0.1	0.06	0.05	0.06	0.15	0.07	0.06	0.03	0.06	0.16	0.12	0.1	0.02	0.08	0.14	0.06	0.12	0.08	0.02	0.1	0.07
src/main/java/Dataset/TF/F_(4)/Features_of_secure_OS_realization.txt	0	0.3	0.41	0.14	0.05	0.05	0.09	0.16	0.16	0.13	0.15	0.25	0.13	0.08	0.2	0.11	0.12	0.12	0.13	0.06	0.1	0.52	0.06	0.02	0.23	0.16	0.37	0.12	0.08	0.06	0.17	0.11	0.24	0.24	0.27	0.12	0.23	0.18	0.13	0.29	0.12	0.3	0.05	0.12	0	0.18	0.1	0.17	0.17	0.04	0.06	0.16	0.2	0.43	0.08	0.17	0.26	0.08	0.09	0.22	0.23	0.23	0.18	0.41	0.09	0.3	0.14	0.1	0.04	0.12	0.08	0.16	0.11	0.09	0.15	0.07	0.15	0.13	0.3	0.16	0.07	0.11	0.17	0.12	0.14	0.04	0.14	0.08	0.33	0.17	0.07	0.31	0.19	0.12	0.27	0.07	0.15	0.15	0.04	0.06	0.37	0.23	0.32	0.21	0.07	0.07	0.13	0.1	0.36	0.16	0.08	0.49	0.14	0.06	0.1	0.12	0.17	0.18	0.05	0.08	0.24	0.04	0.06	0.09	0.09	0.12	0.04	0.03	0.17	0.12	0.17	0.11	0.09	0.09	0.14	0.27	0.12	0.11	0.18	0.18	0.07	0.22	0.26	0.02	0.4	0.1
